0;1;2;3;4;5;6;7;8;9;10;
-70.0905;1141.24;-65.2066;-72.6232;-63.1144;-50.8397;-70.1684;-65.2433;-74.2621;-62.7679;-48.9427;
-70.0905;128.123;-72.141;-72.5128;-70.0916;-54.7421;-70.1684;-69.215;-78.7121;-66.4843;-53.1975;
-69.4133;-69.8801;-25.4588;672.902;-41.4581;-41.2533;1539.69;-70.6389;-68.9539;-52.0852;-46.5481;
-70.0905;-69.8801;-16.7506;975.059;-42.4189;-40.7375;2345.39;-69.4395;-58.5891;-50.9361;-38.4137;
-70.0905;927.251;-47.1027;-74.0824;-58.0954;-43.5084;-70.1684;-64.7788;-65.7379;-52.6701;-39.9582;
-70.0905;1355.83;-65.1884;-72.5813;-62.3212;-50.902;-70.1684;-62.2411;-74.363;-62.8578;-49.0433;
-70.0905;163.903;-72.1427;-72.5199;-70.4248;-54.7675;-70.1684;-65.2096;-78.7483;-66.5013;-53.2297;
-68.9933;-69.8801;-25.487;842.154;-41.465;-41.2575;1905.25;-70.6389;-69.0126;-52.0928;-46.5687;
-69.9932;-69.8801;-16.73;1207.33;-42.2093;-40.7162;2883.5;-70.6389;-58.5096;-50.9112;-38.418;
-70.0905;1420.71;-45.7844;-74.0167;-54.6096;-42.7862;-70.1684;-64.2414;-64.5967;-51.7216;-39.6691;
-70.0905;2263.36;-62.8179;-72.3616;-56.5769;-49.8646;-70.1684;-59.1045;-72.7817;-61.8003;-48.6527;
-70.0905;2321.5;-66.5889;-71.9629;-55.2422;-52.3227;-70.1684;-60.7196;-75.8464;-64.5916;-52.8943;
-70.0905;-69.8801;-23.9968;1151.58;-42.0943;-41.1522;2609.83;-67.3487;-66.0053;-51.8268;-45.3327;
-70.0905;-69.8801;-16.627;1849.45;-42.7542;-40.8943;4345.19;-69.3351;-57.1727;-51.1194;-38.1185;
-70.0905;1186.23;-44.7978;-74.0927;-54.6924;-42.0169;-70.1684;-65.5043;-64.0262;-50.6363;-39.3227;
-70.0905;2372.72;-61.9741;-72.2909;-54.7296;-49.3656;-70.1684;-62.5444;-72.1816;-61.2496;-48.3862;
-70.0905;669.846;-69.517;-72.4606;-65.8933;-53.3041;-70.1684;-65.5927;-77.1258;-65.2892;-52.8443;
-70.0905;-69.8801;-24.8759;1028.81;-41.6221;-41.172;2325.32;-69.8709;-67.6828;-51.9202;-46.0087;
-70.0905;-69.8801;-16.686;1282.87;-42.4535;-40.7881;3052.03;-70.0239;-57.9003;-50.9926;-38.2831;
-70.0905;1053.83;-45.9597;-74.0914;-56.0712;-42.8143;-70.1684;-66.7972;-64.7672;-51.7195;-39.6447;
-70.0905;1208.86;-64.771;-72.622;-62.549;-50.6094;-70.1684;-65.1425;-73.8782;-62.5149;-48.7882;
-70.0905;288.207;-71.7212;-72.492;-68.8331;-54.5153;-70.1684;-69.0624;-78.456;-66.3129;-53.1274;
-69.4329;-69.8801;-25.3387;703.432;-41.4557;-41.2344;1608.1;-70.6389;-68.6936;-52.0498;-46.4436;
-70.0905;-69.8801;-16.7311;985.407;-42.3864;-40.7435;2369.2;-69.7876;-58.4197;-50.9423;-38.3877;
-70.0905;915.699;-47.0177;-74.0751;-57.896;-43.4785;-70.1684;-65.6834;-65.6035;-52.6296;-39.9323;
-70.0905;1301.49;-65.1563;-72.5843;-62.3575;-50.891;-70.1684;-63.59;-74.3008;-62.8442;-49.0232;
-70.0905;253.624;-71.9416;-72.5006;-69.4624;-54.6903;-70.1684;-66.8075;-78.6646;-66.4496;-53.219;
-69.4511;-69.8801;-25.3991;801.971;-41.453;-41.2504;1819.74;-70.6389;-68.8727;-52.0785;-46.5129;
-70.0491;-69.8801;-16.7186;1228.83;-42.2241;-40.7228;2932.82;-70.6389;-58.4333;-50.9186;-38.4033;
-70.0905;1159.42;-45.9396;-74.0673;-55.5585;-42.823;-70.1684;-66.4448;-64.7996;-51.7491;-39.6823;
-70.0905;1472.7;-64.2479;-72.5579;-60.8191;-50.411;-70.1684;-64.1153;-73.6359;-62.3267;-48.7649;
-70.0905;196.305;-71.5839;-72.516;-69.5998;-54.4083;-70.1684;-67.7384;-78.3396;-66.2143;-53.1009;
-69.5534;-69.8801;-25.3475;880.733;-41.4687;-41.2324;1992.22;-70.6389;-68.6842;-52.0458;-46.4378;
-70.0905;-69.8801;-16.7295;1078.8;-42.3641;-40.7417;2584.6;-69.9229;-58.404;-50.94;-38.3867;
-70.0905;1042.22;-46.5388;-74.0689;-56.7958;-43.2011;-70.1684;-65.8886;-65.2365;-52.2567;-39.8198;
-70.0905;1215.81;-65.0705;-72.6163;-62.8791;-50.8048;-70.1684;-63.7314;-74.1504;-62.7332;-48.925;
-70.0905;225.28;-72.0111;-72.5064;-69.6943;-54.6895;-70.1684;-67.0288;-78.6358;-66.446;-53.1861;
-69.6453;-69.8801;-25.4141;836.486;-41.4548;-41.25;1894.28;-70.6389;-68.87;-52.0782;-46.5169;
-70.0905;-69.8801;-16.7248;1281.03;-42.268;-40.7269;3052.74;-70.3754;-58.4555;-50.9233;-38.4048;
-70.0905;1126.4;-45.9023;-74.0935;-55.778;-42.7542;-70.1684;-66.0504;-64.8569;-51.6474;-39.6647;
-70.0905;1440.26;-64.3861;-72.5777;-61.2626;-50.4381;-70.1684;-63.4059;-73.7349;-62.3471;-48.7656;
-70.0905;263.883;-71.6059;-72.5082;-69.3125;-54.4181;-70.1684;-66.7004;-78.3807;-66.226;-53.1059;
-69.6762;-69.8801;-25.3342;865.83;-41.4623;-41.2305;1960.19;-70.6389;-68.6828;-52.0429;-46.4337;
-70.0905;-69.8801;-16.7189;1099.11;-42.2981;-40.7356;2632.21;-70.3142;-58.3652;-50.9327;-38.3851;
-70.0905;1091.39;-46.394;-74.058;-56.3802;-43.1298;-70.1684;-66.0889;-65.0877;-52.1641;-39.7884;
-70.0905;1423.04;-64.5913;-72.5648;-61.3632;-50.6111;-70.1684;-63.6162;-73.8787;-62.5465;-48.8723;
-70.0905;270.785;-71.6556;-72.5036;-69.2459;-54.4999;-70.1684;-66.8063;-78.4392;-66.2952;-53.148;
-70.0608;-69.8801;-25.3266;878.983;-41.4551;-41.2388;1988.09;-70.6389;-68.7047;-52.0563;-46.4474;
-70.0905;-69.8801;-16.7168;1352.8;-42.2902;-40.7348;3217.79;-70.3487;-58.3723;-50.9321;-38.3876;
-70.0905;1008.2;-45.8938;-74.1337;-56.2915;-42.6863;-70.1684;-66.4224;-64.9429;-51.5394;-39.6428;
-70.0905;1392.71;-64.4984;-72.5881;-61.4997;-50.4518;-70.1684;-63.9817;-73.8335;-62.3574;-48.77;
-70.0905;231.635;-71.6815;-72.5096;-69.4379;-54.4422;-70.1684;-67.4837;-78.4379;-66.2447;-53.1118;
-68.2417;-69.8801;-25.3998;727.704;-41.4771;-41.2286;1660.62;-70.6389;-68.7615;-52.0415;-46.4587;
-69.7474;-69.8801;-16.7326;1175.7;-42.2374;-40.7258;2810.06;-70.6389;-58.3893;-50.9214;-38.3929;
-70.0905;1164.14;-46.0916;-74.0585;-55.7525;-42.9346;-70.1684;-66.0672;-64.8733;-51.902;-39.7193;
-70.0905;1434.18;-64.4443;-72.5726;-61.3165;-50.5135;-70.1684;-63.3434;-73.7467;-62.4339;-48.8048;
-70.0905;176.387;-71.7652;-72.5214;-69.9958;-54.5102;-70.1684;-66.618;-78.4308;-66.2947;-53.1235;
-70.0905;-69.8801;-25.3806;897.804;-41.4892;-41.2432;2027.89;-70.4935;-68.7724;-52.0638;-46.4742;
-70.0905;-69.8801;-16.7225;1238.05;-42.2769;-40.7312;2953.11;-70.3805;-58.4099;-50.9283;-38.395;
-70.0905;961.614;-46.1551;-74.1177;-56.602;-42.8889;-70.1684;-67.1632;-65.0741;-51.8174;-39.712;
-70.0905;1179.08;-64.9027;-72.6221;-62.6819;-50.658;-70.1684;-65.6314;-74.049;-62.5688;-48.8423;
-70.0905;68.7823;-72.0519;-72.5239;-70.4092;-54.6609;-70.1684;-69.8684;-78.627;-66.4144;-53.1541;
-68.3836;-69.8801;-25.4938;603.065;-41.4774;-41.2475;1388.79;-70.6389;-68.9519;-52.0759;-46.5404;
-70.0905;-69.8801;-16.7497;880.972;-42.3763;-40.7329;2128.81;-69.6845;-58.5674;-50.9305;-38.4132;
-70.0905;943.599;-47.4074;-74.0425;-58.2949;-43.7345;-70.1684;-64.6059;-65.8496;-52.9929;-40.049;
-70.0905;1336.45;-65.3521;-72.5817;-62.5851;-51.0234;-70.1684;-61.7977;-74.4499;-62.989;-49.1103;
-70.0905;145.031;-72.2653;-72.5229;-70.7056;-54.8582;-70.1684;-64.5677;-78.8099;-66.5714;-53.2586;
-69.6039;-69.8801;-25.4979;916.616;-41.4589;-41.2669;2065.3;-70.6389;-69.0591;-52.1088;-46.5948;
-69.7602;-69.8801;-16.7399;1471.38;-42.2059;-40.7146;3493.17;-70.6389;-58.5403;-50.9098;-38.4242;
-70.0905;1423.26;-45.1576;-74.0414;-53.832;-42.313;-70.1684;-65.1365;-64.2605;-51.0799;-39.5145;
-70.0905;2310.87;-62.2942;-72.3361;-55.6967;-49.5525;-70.1684;-60.6742;-72.4059;-61.4479;-48.4929;
-70.0905;558.18;-70.0977;-72.4968;-67.4325;-53.5932;-70.1684;-62.7861;-77.4278;-65.5306;-52.9091;
-70.0905;-69.8801;-25.0535;1066.59;-41.7218;-41.2012;2402.41;-69.3235;-68.0478;-51.9697;-46.1463;
-70.0905;-69.8801;-16.7031;1592.78;-42.3969;-40.7701;3767.76;-70.1085;-58.0974;-50.9733;-38.3176;
-70.0905;1282;-45.1009;-74.0765;-54.3893;-42.2295;-70.1684;-65.6656;-64.2579;-50.9463;-39.4586;
-70.0905;2023.17;-62.8564;-72.4234;-57.2546;-49.7454;-70.1684;-62.3873;-72.7608;-61.6325;-48.5115;
-70.0905;440.295;-70.5021;-72.4989;-67.8837;-53.7936;-70.1684;-65.3649;-77.6934;-65.7047;-52.9467;
-70.0905;-69.8801;-25.1166;971.167;-41.6174;-41.2031;2193.85;-69.8479;-68.2026;-51.9811;-46.216;
-70.0905;-69.8801;-16.7052;1334.94;-42.3719;-40.7609;3174.24;-70.1679;-58.1552;-50.962;-38.3336;
-70.0905;1067.43;-45.8165;-74.1012;-55.839;-42.6938;-70.1684;-66.8722;-64.7536;-51.5583;-39.6221;
-70.0905;1325.57;-64.4784;-72.5954;-61.6665;-50.4626;-70.1684;-65.1482;-73.7487;-62.3655;-48.7486;
-70.0905;247.008;-71.6067;-72.501;-69.0473;-54.424;-70.1684;-69.1644;-78.3828;-66.2342;-53.1032;
-69.3642;-69.8801;-25.3329;737.282;-41.4623;-41.229;1681.85;-70.6389;-68.6688;-52.0404;-46.4285;
-70.0905;-69.8801;-16.7322;996.544;-42.399;-40.7452;2394.71;-69.7293;-58.4135;-50.944;-38.3845;
-70.0905;901.603;-47.0196;-74.0853;-58.0164;-43.4656;-70.1684;-65.4834;-65.631;-52.6082;-39.9278;
-70.0905;1314.33;-65.1708;-72.5848;-62.3657;-50.8903;-70.1684;-63.2277;-74.32;-62.8433;-49.024;
-70.0905;242.39;-71.9833;-72.5042;-69.6385;-54.704;-70.1684;-66.3073;-78.6843;-66.4587;-53.2203;
-68.8332;-69.8801;-25.4337;780.363;-41.4608;-41.2506;1772.7;-70.6389;-68.9133;-52.0797;-46.5275;
-69.5668;-69.8801;-16.7417;1303.1;-42.2226;-40.7203;3104.41;-70.6389;-58.4714;-50.9158;-38.4085;
-70.0905;1306.78;-45.588;-74.0409;-54.5784;-42.6211;-70.1684;-66.0901;-64.504;-51.4899;-39.6119;
-70.0905;1609.77;-63.8426;-72.5367;-60.0359;-50.2203;-70.1684;-63.088;-73.3375;-62.1221;-48.6712;
-70.0905;264.91;-71.3377;-72.5148;-69.2657;-54.2609;-70.1684;-66.3238;-78.1641;-66.0935;-53.0527;
-70.0905;-69.8801;-25.2917;928.068;-41.5372;-41.2291;2095.77;-70.2483;-68.5706;-52.0346;-46.384;
-70.0905;-69.8801;-16.7175;1262.57;-42.3139;-40.7419;3008.82;-70.2838;-58.3221;-50.9405;-38.3737;
-70.0905;927.966;-46.1513;-74.1304;-56.7784;-42.8684;-70.1684;-67.1528;-65.0879;-51.7836;-39.7005;
-70.0905;1225.03;-64.8359;-72.6112;-62.3637;-50.6242;-70.1684;-65.5972;-74.0277;-62.5372;-48.837;
-70.0905;147.543;-71.9152;-72.5119;-69.7889;-54.5853;-70.1684;-69.7222;-78.5705;-66.3595;-53.1481;
-68.3651;-69.8801;-25.4465;627.406;-41.4732;-41.2393;1442.32;-70.6389;-68.8677;-52.0611;-46.5061;
-70.0905;-69.8801;-16.7432;888.96;-42.3728;-40.7354;2147.17;-69.7571;-58.5159;-50.933;-38.4044;
-70.0905;954.635;-47.3482;-74.0396;-58.1489;-43.7076;-70.1684;-64.8011;-65.7844;-52.9566;-40.033;
-70.0905;1249.59;-65.4613;-72.6017;-63.1194;-51.0624;-70.1684;-62.1277;-74.4759;-63.0207;-49.1031;
-70.0905;147.6;-72.3291;-72.5203;-70.6532;-54.8944;-70.1684;-65.0265;-78.8354;-66.6009;-53.2605;
-69.6221;-69.8801;-25.5051;947.179;-41.4569;-41.2687;2131.13;-70.6389;-69.07;-52.112;-46.6019;
-70.0905;-69.8801;-16.7301;1409.99;-42.2219;-40.7162;3351.18;-70.524;-58.5457;-50.9116;-38.4253;
-70.0905;1508.13;-45.142;-74.0042;-53.3712;-42.3623;-70.1684;-65.2432;-64.1462;-51.1598;-39.5242;
-70.0905;1778.57;-63.358;-72.5135;-59.1683;-49.9908;-70.1684;-61.6221;-72.9705;-61.8712;-48.551;
-70.0905;395.284;-70.9902;-72.5072;-68.5976;-54.0645;-70.1684;-64.3661;-77.931;-65.9328;-52.9905;
-70.0905;-69.8801;-25.2513;1114.72;-41.7572;-41.2331;2500.93;-69.0629;-68.4739;-52.0284;-46.3145;
-70.0905;-69.8801;-16.7338;1409.2;-42.4343;-40.7585;3344.56;-69.6138;-58.3713;-50.9614;-38.3594;
-70.0905;1093.37;-45.6593;-74.1133;-55.6449;-42.5552;-70.1684;-66.4157;-64.7542;-51.3715;-39.5896;
-70.0905;1298.41;-64.5246;-72.6157;-62.0442;-50.4399;-70.1684;-64.3946;-73.7855;-62.3297;-48.7222;
-70.0905;219.985;-71.7402;-72.5094;-69.4575;-54.4614;-70.1684;-68.2028;-78.4397;-66.2603;-53.0985;
-69.3113;-69.8801;-25.3732;785.945;-41.4647;-41.2307;1786.73;-70.6389;-68.7387;-52.0448;-46.4548;
-70.0905;-69.8801;-16.7301;1034.73;-42.3448;-40.7374;2483.4;-70.0023;-58.4241;-50.935;-38.391;
-70.0905;934.712;-46.8134;-74.0841;-57.5563;-43.3466;-70.1684;-66.0091;-65.4726;-52.4475;-39.8804;
-70.0905;1189.56;-65.2526;-72.6145;-63.0496;-50.8988;-70.1684;-64.0274;-74.3083;-62.8369;-48.9881;
-70.0905;196.004;-72.108;-72.5076;-69.8638;-54.7528;-70.1684;-67.4084;-78.7167;-66.4956;-53.2133;
-69.0967;-69.8801;-25.4541;787.916;-41.4587;-41.2538;1788.55;-70.6389;-68.9453;-52.0859;-46.5449;
-70.0905;-69.8801;-16.7251;1148.21;-42.2326;-40.7208;2746.73;-70.539;-58.4798;-50.9164;-38.4119;
-70.0905;1229.11;-46.0542;-74.0319;-55.366;-42.9477;-70.1684;-66.1389;-64.805;-51.9308;-39.7251;
-70.0905;1463.9;-64.2976;-72.5593;-60.9644;-50.4682;-70.1684;-63.7391;-73.6451;-62.39;-48.7903;
-70.0905;212.494;-71.6098;-72.5148;-69.5885;-54.4427;-70.1684;-67.1827;-78.3491;-66.2432;-53.1116;
-70.0905;-69.8801;-25.3508;912.405;-41.5491;-41.2436;2059.94;-70.1524;-68.7176;-52.0602;-46.4436;
-70.0905;-69.8801;-16.7308;1252.46;-42.356;-40.7411;2985.17;-69.9407;-58.4328;-50.9403;-38.3883;
-70.0905;894.023;-46.2586;-74.146;-57.1425;-42.908;-70.1684;-66.663;-65.24;-51.8325;-39.7246;
-70.0905;1243.21;-64.9076;-72.6099;-62.4002;-50.6512;-70.1684;-64.9932;-74.1156;-62.5679;-48.8632;
-70.0905;142.566;-71.9719;-72.5145;-69.9534;-54.6117;-70.1684;-68.9554;-78.6185;-66.3794;-53.1596;
-68.3025;-69.8801;-25.4645;574.025;-41.4737;-41.241;1326.54;-70.6389;-68.9118;-52.0646;-46.5211;
-70.0905;-69.8801;-16.7325;959.312;-42.276;-40.7248;2310.58;-70.299;-58.4874;-50.9207;-38.4076;
-70.0905;1100.63;-46.856;-74.0219;-56.885;-43.4495;-70.1684;-65.2787;-65.3664;-52.6125;-39.9208;
-70.0905;1454.45;-64.7848;-72.5551;-61.4728;-50.7585;-70.1684;-62.4297;-74.037;-62.7141;-48.9753;
-70.0905;239.654;-71.8225;-72.5113;-69.7407;-54.6147;-70.1684;-65.4347;-78.5415;-66.3843;-53.1906;
-70.0905;-69.8801;-25.4134;1041.08;-41.6637;-41.2665;2335.82;-69.4806;-68.9038;-52.0944;-46.5013;
-70.0905;-69.8801;-16.7496;1478.74;-42.4162;-40.7419;3506.23;-69.4643;-58.5943;-50.943;-38.4031;
-70.0905;1178.36;-45.474;-74.114;-55.2567;-42.4146;-70.1684;-65.4249;-64.706;-51.1874;-39.5583;
-70.0905;1498.2;-64.1716;-72.5848;-61.0407;-50.2683;-70.1684;-62.5655;-73.6114;-62.1526;-48.6696;
-70.0905;357.326;-71.4183;-72.4999;-68.7746;-54.2856;-70.1684;-65.711;-78.2861;-66.1207;-53.0643;
-69.6642;-69.8801;-25.2821;910.172;-41.461;-41.2179;2057.89;-70.6389;-68.5807;-52.0206;-46.3847;
-70.0905;-69.8801;-16.7103;1259.68;-42.2827;-40.7373;3002.84;-70.4727;-58.2973;-50.9341;-38.3731;
-70.0905;1246.25;-45.7872;-74.051;-55.1111;-42.7481;-70.1684;-65.9248;-64.6291;-51.6532;-39.6442;
-70.0905;1531.64;-64.1129;-72.5543;-60.6216;-50.3509;-70.1684;-63.1497;-73.5107;-62.2609;-48.7241;
-70.0905;289.548;-71.4383;-72.5081;-69.1384;-54.3379;-70.1684;-66.2844;-78.2515;-66.1605;-53.0807;
-70.0905;-69.8801;-25.3007;910.136;-41.5279;-41.233;2056.46;-70.2693;-68.6114;-52.042;-46.401;
-70.0905;-69.8801;-16.7165;1373.15;-42.2992;-40.7392;3264.3;-70.3467;-58.3359;-50.9375;-38.3774;
-70.0905;955.425;-45.8957;-74.1452;-56.4672;-42.6703;-70.1684;-66.8614;-64.9667;-51.5126;-39.6362;
-70.0905;1348.11;-64.5507;-72.5933;-61.6334;-50.4645;-70.1684;-64.795;-73.8706;-62.369;-48.7729;
-70.0905;227.986;-71.6729;-72.5055;-69.2823;-54.4402;-70.1684;-68.6083;-78.4473;-66.245;-53.1141;
-68.6332;-69.8801;-25.3778;582.26;-41.4701;-41.2281;1345.73;-70.6389;-68.7447;-52.0404;-46.4512;
-70.0905;-69.8801;-16.7174;1042.05;-42.2444;-40.7277;2501.69;-70.5954;-58.3724;-50.9234;-38.39;
-70.0905;997.574;-46.6928;-74.0683;-57.1194;-43.2993;-70.1684;-66.0801;-65.3221;-52.3889;-39.8567;
-70.0905;1356.59;-64.8872;-72.5773;-61.9202;-50.756;-70.1684;-63.5291;-74.0895;-62.7001;-48.9466;
-70.0905;169.151;-71.9478;-72.5163;-70.0487;-54.6532;-70.1684;-66.911;-78.5975;-66.4123;-53.1862;
-69.9679;-69.8801;-25.4094;864.959;-41.4576;-41.2509;1955.83;-70.6389;-68.869;-52.0793;-46.5158;
-70.0905;-69.8801;-16.7246;1203.19;-42.2703;-40.7273;2872.95;-70.3622;-58.4566;-50.9238;-38.4045;
-70.0905;977.051;-46.2251;-74.1086;-56.6159;-42.9472;-70.1684;-67.0036;-65.1108;-51.8999;-39.7345;
-70.0905;1045.39;-65.1844;-72.6545;-63.7183;-50.7813;-70.1684;-65.4463;-74.1808;-62.6874;-48.8705;
-70.0905;80.3213;-72.2432;-72.5208;-70.4681;-54.766;-70.1684;-69.584;-78.7199;-66.4993;-53.1752;
-69.4158;-69.8801;-25.491;552.478;-41.4619;-41.255;1278.86;-70.6389;-68.9891;-52.0891;-46.564;
-70.0905;-69.8801;-16.762;913.723;-42.473;-40.7411;2203.64;-69.1089;-58.6404;-50.9405;-38.4184;
-70.0905;812.75;-47.5278;-74.0959;-59.1953;-43.7286;-70.1684;-64.079;-66.1027;-52.9646;-40.0572;
-70.0905;1350.18;-65.4975;-72.5841;-62.7113;-51.058;-70.1684;-61.1865;-74.615;-63.0254;-49.1395;
-70.0905;122.123;-72.3731;-72.5271;-71.0057;-54.9001;-70.1684;-63.906;-78.8995;-66.6018;-53.2734;
-69.7979;-69.8801;-25.521;868.329;-41.4565;-41.2694;1960.4;-70.6389;-69.1336;-52.1142;-46.6184;
-68.4674;-69.8801;-16.7961;1600.39;-42.2077;-40.7101;3791.15;-70.6389;-58.624;-50.905;-38.4325;
-70.0905;1303.55;-45.0927;-74.0919;-54.3555;-42.1764;-70.1684;-65.1367;-64.4024;-50.8798;-39.4852;
-70.0905;2726.62;-61.6168;-72.2164;-53.6525;-49.2362;-70.1684;-58.2369;-72.0431;-61.1295;-48.4424;
-70.0905;2549.45;-65.3538;-71.887;-53.7907;-51.6341;-70.1684;-59.6377;-74.9228;-63.931;-52.7244;
-70.0905;-69.8801;-23.7232;1367.32;-42.0592;-41.1146;3092.59;-67.7925;-65.228;-51.753;-45.0729;
-69.0051;-69.8801;-16.62;1785.44;-42.6376;-40.9166;4196.83;-70.6389;-56.6888;-51.1438;-38.058;
-70.0905;1257.12;-44.6483;-74.0229;-53.7261;-42.0427;-70.1684;-67.8469;-63.5626;-50.6892;-39.2954;
-70.0905;2057.48;-62.3717;-72.3833;-56.3081;-49.5661;-70.1684;-64.6834;-72.2504;-61.4414;-48.3698;
-70.0905;1005.22;-69.0252;-72.3586;-63.0321;-53.1865;-70.1684;-67.6963;-76.9391;-65.2313;-52.8466;
-68.2339;-69.8801;-24.7024;702.412;-41.4883;-41.1457;1618.24;-70.6389;-67.2793;-51.8764;-45.8726;
-69.424;-69.8801;-16.6806;1044.8;-42.4032;-40.7975;2503.76;-70.6389;-57.6366;-51.0018;-38.2499;
-70.0905;1028.97;-46.6131;-74.0357;-56.8178;-43.3234;-70.1684;-66.6432;-65.007;-52.423;-39.81;
-70.0905;1443.41;-64.6315;-72.5482;-61.1608;-50.688;-70.1684;-63.9563;-73.847;-62.6401;-48.9077;
-70.0905;399.431;-71.414;-72.478;-68.1573;-54.4404;-70.1684;-67.2902;-78.3426;-66.2595;-53.1562;
-70.0905;-69.8801;-25.2638;867.816;-41.568;-41.2441;1964.43;-69.9619;-68.6101;-52.0569;-46.3958;
-70.0905;-69.8801;-16.7296;1224.74;-42.424;-40.7523;2920.21;-69.6096;-58.4118;-50.9536;-38.3758;
-70.0905;897.79;-46.3321;-74.14;-57.2289;-42.9653;-70.1684;-66.4776;-65.2787;-51.9114;-39.741;
-70.0905;1072.16;-65.2583;-72.6506;-63.6744;-50.8004;-70.1684;-64.9842;-74.2795;-62.7104;-48.8936;
-70.0905;181.586;-72.1454;-72.5061;-69.7872;-54.7227;-70.1684;-68.9036;-78.7207;-66.4719;-53.1831;
-68.4663;-69.8801;-25.4783;697.76;-41.4649;-41.2469;1593.8;-70.6389;-68.9562;-52.0754;-46.5439;
-70.0905;-69.8801;-16.7356;973.775;-42.2875;-40.7246;2343.68;-70.2036;-58.518;-50.9207;-38.4128;
-70.0905;1086.22;-46.8081;-74.028;-56.8539;-43.4129;-70.1684;-65.5627;-65.354;-52.5608;-39.9082;
-70.0905;1372.03;-64.8832;-72.5726;-61.8931;-50.7868;-70.1684;-63.0988;-74.083;-62.7362;-48.971;
-70.0905;248.858;-71.8517;-72.5065;-69.5775;-54.6325;-70.1684;-66.1542;-78.5655;-66.4009;-53.1928;
-70.0905;-69.8801;-25.4004;1003.09;-41.6076;-41.262;2254.12;-69.7713;-68.8805;-52.0895;-46.4992;
-70.0905;-69.8801;-16.7468;1172.45;-42.4176;-40.7423;2799.78;-69.4766;-58.5718;-50.9429;-38.402;
-70.0905;1130.62;-46.1699;-74.0728;-56.0389;-42.9557;-70.1684;-65.7738;-65.0362;-51.9272;-39.7364;
-70.0905;1345.26;-64.6615;-72.5947;-61.9432;-50.5916;-70.1684;-63.4907;-73.9114;-62.5095;-48.8329;
-70.0905;278.438;-71.7251;-72.5025;-69.2349;-54.5139;-70.1684;-66.8586;-78.4745;-66.3069;-53.1388;
-70.0905;-69.8801;-25.3564;883.253;-41.5576;-41.246;1996.55;-70.0502;-68.7734;-52.0644;-46.4574;
-70.0905;-69.8801;-16.7316;1183.61;-42.3547;-40.7391;2826.47;-69.9131;-58.4658;-50.9381;-38.3914;
-70.0905;1007.98;-46.2507;-74.0978;-56.5403;-42.9779;-70.1684;-66.7077;-65.1152;-51.9454;-39.742;
-70.0905;1296.99;-64.7185;-72.5912;-61.9138;-50.612;-70.1684;-65.1523;-73.9691;-62.5341;-48.8515;
-70.0905;176.331;-71.8093;-72.5097;-69.6133;-54.5485;-70.1684;-69.1569;-78.5192;-66.3312;-53.1477;
-69.6351;-69.8801;-25.3798;721.141;-41.4595;-41.24;1645.66;-70.6389;-68.7927;-52.0604;-46.4789;
-70.0905;-69.8801;-16.7329;1064.37;-42.3601;-40.7376;2551.79;-69.8793;-58.4631;-50.9356;-38.3963;
-70.0905;839.585;-46.8755;-74.1219;-58.1303;-43.3293;-70.1684;-65.8783;-65.6247;-52.4099;-39.8816;
-70.0905;1283.99;-65.1688;-72.5929;-62.4569;-50.8487;-70.1684;-63.7939;-74.3344;-62.7937;-48.9967;
-70.0905;190.948;-72.0376;-72.5094;-69.882;-54.7044;-70.1684;-67.1839;-78.7076;-66.4563;-53.2119;
-68.2192;-69.8801;-25.4741;770.76;-41.4699;-41.2489;1751.7;-70.6389;-68.9623;-52.0781;-46.5428;
-69.9361;-69.8801;-16.7314;1088.95;-42.2149;-40.7178;2610.18;-70.6389;-58.4861;-50.9127;-38.4124;
-70.0905;1360.74;-46.086;-73.988;-54.9249;-43.0257;-70.1684;-65.2437;-64.7267;-52.053;-39.7499;
-70.0905;1628.23;-64.0681;-72.5291;-60.2739;-50.41;-70.1684;-61.7971;-73.4872;-62.3399;-48.7836;
-70.0905;772.773;-70.6483;-72.4251;-65.8485;-54.068;-70.1684;-64.4645;-77.9715;-65.976;-53.0843;
-70.0905;-69.8801;-25.0919;1058.94;-41.8195;-41.2356;2382.19;-68.5727;-68.3039;-52.0237;-46.2275;
-70.0905;-69.8801;-16.734;1354.01;-42.5728;-40.7795;3215.02;-68.9189;-58.3605;-50.9868;-38.3368;
-70.0905;964.841;-45.9997;-74.1494;-56.7183;-42.7258;-70.1684;-65.8736;-65.0942;-51.5858;-39.6506;
-70.0905;1275.93;-64.7942;-72.6169;-62.3565;-50.5652;-70.1684;-64.0973;-74.0276;-62.4689;-48.8033;
-70.0905;257.966;-71.7991;-72.5015;-69.2504;-54.5164;-70.1684;-67.8623;-78.5381;-66.3088;-53.1338;
-69.6282;-69.8801;-25.3625;753.044;-41.4546;-41.2335;1715.32;-70.6389;-68.7743;-52.0497;-46.4645;
-70.0905;-69.8801;-16.7228;1114.85;-42.3017;-40.7324;2668.87;-70.2358;-58.4189;-50.9292;-38.3924;
-70.0905;869.803;-46.6341;-74.1198;-57.6074;-43.1897;-70.1684;-66.6365;-65.4233;-52.2214;-39.8234;
-70.0905;1061.77;-65.3932;-72.6442;-63.776;-50.9086;-70.1684;-64.9718;-74.3694;-62.8319;-48.9598;
-70.0905;138.897;-72.2574;-72.5112;-70.132;-54.8045;-70.1684;-68.8545;-78.7811;-66.5343;-53.2104;
